,agencyId,id,propertyDetailsUrl,agencyName,agencyProfilePageUrl,agent,bathrooms,bedrooms,carspaces,postcode,propertyType,result,state,streetName,streetNumber,streetType,suburb,geoLocation.latitude,geoLocation.longitude,unitNumber,price
597,26075,2018026963,https://www.domain.com.au/22-24-heritage-mews-drysdale-vic-3222-2018026963,Neville Richards Drysdale,https://www.domain.com.au/real-estate-agencies/nevillerichardsdrysdale-26075,Neville Richards Real Estate - DRYS,2.0,4,2.0,3222,House,PTSD,Vic,Heritage,22-24,Mw,Drysdale,-38.180496,144.5646082,,
598,6011,2018059568,https://www.domain.com.au/11-warne-street-eaglemont-vic-3084-2018059568,Miles Real Estate Ivanhoe,https://www.domain.com.au/real-estate-agencies/milesrealestateivanhoe-6011,Miles Real Estate Ivanhoe,1.0,3,4.0,3084,House,AUSD,Vic,Warne,11,St,Eaglemont,-37.7651029,145.0644337,,
599,4718,2018053224,https://www.domain.com.au/1117-hoddle-street-east-melbourne-vic-3002-2018053224,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,1.0,3,0.0,3002,House,AUVB,Vic,Hoddle,1117,St,East Melbourne,-37.815114,144.990121,,1150000.0
600,7728,2018067181,https://www.domain.com.au/102-1-powlett-street-east-melbourne-vic-3002-2018067181,Caine Real Estate,https://www.domain.com.au/real-estate-agencies/cainerealestate-7728,Caine Real Estate Commercial,2.0,2,1.0,3002,Unit,AUSP,Vic,Powlett,1,St,East Melbourne,-37.8161275,144.984988,102,1275000.0
601,88,2017926493,https://www.domain.com.au/507-150-clarendon-street-east-melbourne-vic-3002-2017926493,Kay & Burton South Yarra,https://www.domain.com.au/real-estate-agencies/kayburtonsouthyarra-88,Kay & Burton South Yarra,3.0,3,2.0,3002,Unit,PTSD,Vic,Clarendon,150,St,East Melbourne,-37.8120899,144.9835967,507,
602,7728,2018022328,https://www.domain.com.au/g01-28-powlett-street-east-melbourne-vic-3002-2018022328,Caine Real Estate,https://www.domain.com.au/real-estate-agencies/cainerealestate-7728,Caine Real Estate Commercial,2.0,2,2.0,3002,Unit,PTSD,Vic,Powlett,26-34,St,East Melbourne,-37.815578,144.9855037,G01,
603,15133,2017995205,https://www.domain.com.au/7-deakin-avenue-eastwood-vic-3875-2017995205,OBrien Real Estate Bairnsdale,https://www.domain.com.au/real-estate-agencies/obrienrealestatebairnsdale-15133,OBrien Real Estate Bairnsdale,2.0,3,2.0,3875,House,PTSD,Vic,Deakin,7,Av,Eastwood,-37.8127727,147.6282118,,535000.0
604,28982,2018059787,https://www.domain.com.au/154-goulburn-road-echuca-vic-3564-2018059787,Charles L King First National Echuca,https://www.domain.com.au/real-estate-agencies/charleslkingfirstnationalechuca-28982,Charles L. King & Co. First Nationa,1.0,3,1.0,3564,House,PTSD,Vic,Goulburn,154,Rd,Echuca,-36.1276401,144.7616518,,605000.0
605,8597,2018052162,https://www.domain.com.au/5-88-hare-street-echuca-vic-3564-2018052162,Border Real Estate,https://www.domain.com.au/real-estate-agencies/borderrealestate-8597,Border Real Estate,1.0,2,1.0,3564,Unit,PTSD,Vic,Hare,88,St,Echuca,-36.1318898,144.7513188,5,310000.0
606,28817,2018051199,https://www.domain.com.au/2-haverfield-street-echuca-vic-3564-2018051199,LJ Hooker Echuca,https://www.domain.com.au/real-estate-agencies/ljhookerechuca-28817,LJ Hooker Echuca,1.0,3,3.0,3564,House,PTSD,Vic,Haverfield,2,St,Echuca,-36.1448675,144.7480048,,
607,8652,2017935974,https://www.domain.com.au/121-river-avenue-echuca-vic-3564-2017935974,Century 21 Rich River Real Estate,https://www.domain.com.au/real-estate-agencies/c21echuca,Century 21 Rich River,3.0,4,4.0,3564,House,PTSD,Vic,River,121,Av,Echuca Village,-36.1230288,144.7963231,,1260000.0
608,36317,2017994765,https://www.domain.com.au/1-121-elizabeth-street-edenhope-vic-3318-2017994765,Elders Real Estate Naracoorte,https://www.domain.com.au/real-estate-agencies/eldersrealestatenaracoorte-36317,ELD South East,1.0,2,1.0,3318,Unit,PTSD,Vic,Elizabeth,121,St,Edenhope,-37.0362131,141.2894487,1,
609,4316,2018070626,https://www.domain.com.au/14-bayside-avenue-edithvale-vic-3196-2018070626,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,Buxton Chelsea,2.0,3,2.0,3196,House,AUSP,Vic,Bayside,14,Av,Edithvale,-38.0432438,145.1132506,,995000.0
610,12122,2017984775,https://www.domain.com.au/2-76-northcliffe-road-edithvale-vic-3196-2017984775,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,RW Oakleigh,2.0,3,2.0,3196,House,AUSD,Vic,Northcliffe,76,Rd,Edithvale,-38.0407328,145.1195002,2,930000.0
611,30548,2017944553,https://www.domain.com.au/4-ninth-street-eildon-vic-3713-2017944553,Eildon Real Estate,https://www.domain.com.au/real-estate-agencies/eildonrealestate-30548,Eildon Real Estate,1.0,3,2.0,3713,House,PTSD,Vic,Ninth,4,St,Eildon,-37.2335674,145.9059539,,435000.0
612,22622,2018001851,https://www.domain.com.au/145-main-street-eldorado-vic-3746-2018001851,First National Real Estate Bonnici & Associates,https://www.domain.com.au/real-estate-agencies/firstnationalrealestatebonniciassociates-22622,FN Real Estate Bonnici & Associates,1.0,2,0.0,3746,House,PTSD,Vic,Main,145,St,Eldorado,-36.3097076,146.524814,,430000.0
613,6430,2018068128,https://www.domain.com.au/211-18-mccombie-street-elsternwick-vic-3185-2018068128,Woodards Carnegie,https://www.domain.com.au/real-estate-agencies/woodardscarnegie-6430,Woodards Carnegie,1.0,1,1.0,3185,Unit,AUSD,Vic,McCombie,18,St,Elsternwick,-37.8837434,144.9984986,211,
614,3711,2018063562,https://www.domain.com.au/3-7-mulgrave-street-elsternwick-vic-3185-2018063562,Belle Property Caulfield,https://www.domain.com.au/real-estate-agencies/bellepropertycaulfield-3711,Belle Property Caulfield,1.0,2,1.0,3185,Unit,AUSP,Vic,Mulgrave,7,St,Elsternwick,-37.8785602,145.0081125,3,485000.0
615,273,2018059741,https://www.domain.com.au/5-33-nepean-highway-elsternwick-vic-3185-2018059741, Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-273,Gary Peer,2.0,2,1.0,3185,Townhouse,AUSN,Vic,Nepean,33,Hwy,Elsternwick,-37.8865735,145.0004498,5,
616,3711,2018063562,https://www.domain.com.au/3-7-mulgrave-street-elsternwick-vic-3185-2018063562,Belle Property Caulfield,https://www.domain.com.au/real-estate-agencies/bellepropertycaulfield-3711,Belle Property Caulfield,1.0,2,1.0,3185,Unit,PTSD,Vic,Mulgrave,7,St,Elsternwick,-37.8785602,145.0081125,3,485000.0
617,36089,2018052072,https://www.domain.com.au/94a-orrong-road-elsternwick-vic-3185-2018052072,WHITEFOX Real Estate – Bayside,https://www.domain.com.au/real-estate-agencies/whitefoxrealestatebayside-36089,WHITEFOX Real Estate Bayside,1.0,3,2.0,3185,House,PTSD,Vic,Orrong,94A,Rd,Elsternwick,-37.8820209,145.0067556,,
618,88,2018009444,https://www.domain.com.au/4-victoria-street-elsternwick-vic-3185-2018009444,Kay & Burton South Yarra,https://www.domain.com.au/real-estate-agencies/kayburtonsouthyarra-88,Kay & Burton South Yarra,3.0,4,2.0,3185,House,PTSD,Vic,Victoria,4,St,Elsternwick,-37.8862818,145.0098549,,
619,32345,2018039791,https://www.domain.com.au/34-dudley-street-eltham-vic-3095-2018039791,Barry Plant Eltham,https://www.domain.com.au/real-estate-agencies/barryplanteltham-32345,BP Eltham,1.0,2,1.0,3095,House,AUSA,Vic,Dudley,34,St,Eltham,-37.7160739,145.1509273,,623000.0
620,30467,2018043939,https://www.domain.com.au/128-napoleon-street-eltham-vic-3095-2018043939,Jellis Craig Eltham,https://www.domain.com.au/real-estate-agencies/jelliscraigeltham-30467,Jellis Craig - Eltham,2.0,4,0.0,3095,House,AUSD,Vic,Napoleon,128,St,Eltham,-37.7245669,145.1525658,,
621,35346,2018049176,https://www.domain.com.au/79-ryans-road-eltham-vic-3095-2018049176,Ray White Eltham,https://www.domain.com.au/real-estate-agencies/raywhiteeltham-35346,RW Eltham,2.0,4,2.0,3095,House,AUSA,Vic,Ryans,79-81,Rd,Eltham,-37.7086606,145.1388121,,1430000.0
622,30467,2017836564,https://www.domain.com.au/1-cameron-court-eltham-vic-3095-2017836564,Jellis Craig Eltham,https://www.domain.com.au/real-estate-agencies/jelliscraigeltham-30467,Jellis Craig - Eltham,2.0,4,2.0,3095,House,PTSD,Vic,Cameron,1,Ct,Eltham,-37.6982741,145.1758963,,
623,4241,2018009645,https://www.domain.com.au/36-kerrie-crescent-eltham-vic-3095-2018009645,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,Morrison Kleeman E A,2.0,4,2.0,3095,House,PTSD,Vic,Kerrie,36,Cr,Eltham,-37.7087532,145.1398468,,
624,30467,2018011453,https://www.domain.com.au/2-1252-main-road-eltham-vic-3095-2018011453,Jellis Craig Eltham,https://www.domain.com.au/real-estate-agencies/jelliscraigeltham-30467,Jellis Craig - Eltham,2.0,3,2.0,3095,Townhouse,PTSD,Vic,Main,1252,Rd,Eltham,-37.7045058,145.1591918,2,
625,4241,2018060131,https://www.domain.com.au/60-warringah-crescent-eltham-north-vic-3095-2018060131,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,Morrison Kleeman E A,3.0,4,2.0,3095,House,AUVB,Vic,Warringah,60,Cr,Eltham North,-37.7078651,145.1378636,,1375000.0
626,23493,2018015088,https://www.domain.com.au/10-14-pennell-street-eltham-north-vic-3095-2018015088,Frost Real Estate,https://www.domain.com.au/real-estate-agencies/frostrealestate-23493,Frost Real Estate - LOWER PLENTY,3.0,4,2.0,3095,House,PTSD,Vic,Pennell,10-14,St,Eltham North,-37.7059117,145.134427,,1300000.0
627,11759,2018018042,https://www.domain.com.au/4-scenic-rise-eltham-north-vic-3095-2018018042,Darren Jones Real Estate,https://www.domain.com.au/real-estate-agencies/darrenjonesrealestate-11759,Darren Jones Real Estate,2.0,4,2.0,3095,House,PTSD,Vic,Scenic,4,Ri,Eltham North,-37.6874567,145.1417653,,1066000.0
628,308,2018055771,https://www.domain.com.au/3-101-addison-street-elwood-vic-3184-2018055771,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,Chisholm & Gamon Property - Elwood,1.0,2,1.0,3184,Unit,AUSD,Vic,Addison,101,St,Elwood,-37.8800742,144.9803041,3,1130000.0
629,3722,2018060829,https://www.domain.com.au/12-31-dickens-street-elwood-vic-3184-2018060829,Belle Property St Kilda,https://www.domain.com.au/real-estate-agencies/bellepropertystkilda-3722,Belle Property St Kilda,1.0,2,1.0,3184,Unit,AUSP,Vic,Dickens,31,St,Elwood,-37.8726745,144.9843753,12,779000.0
630,17435,2017946207,https://www.domain.com.au/4-8-glen-huntly-road-elwood-vic-3184-2017946207,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,Marshall White - GlenHolm,1.0,1,1.0,3184,Unit,PTSD,Vic,Glen Huntly,8,Rd,Elwood,-37.8821352,144.9797494,4,
631,16646,2017947476,https://www.domain.com.au/15-wave-street-elwood-vic-3184-2017947476,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,McGrath St Kilda,1.0,3,1.0,3184,House,PTSD,Vic,Wave,15,St,Elwood,-37.8841541,144.9897762,,
632,15864,2018088283,https://www.domain.com.au/44-florence-avenue-emerald-vic-3782-2018088283,Max Brown- Lilydale,https://www.domain.com.au/real-estate-agencies/maxbrownlilydale-15864,Max Brown - Lilydale,1.0,3,6.0,3782,House,PTSD,Vic,Florence,44,Av,Emerald,-37.9209776,145.446707,,840000.0
633,26199,2017874976,https://www.domain.com.au/12-arthur-phillip-drive-endeavour-hills-vic-3802-2017874976,OBrien Real Estate Endeavour Hills,https://www.domain.com.au/real-estate-agencies/obrienrealestateendeavourhills-26199,O'Brien Real Estate,1.0,3,2.0,3802,House,PTSD,Vic,Arthur Phillip,12,Dr,Endeavour Hills,-37.9901676,145.2600853,,700000.0
634,7876,2018046629,https://www.domain.com.au/21-eildon-road-endeavour-hills-vic-3802-2018046629,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,Ray White Ferntree Gully,1.0,3,2.0,3802,House,PTSD,Vic,Eildon,21,Rd,Endeavour Hills,-37.9678019,145.2572791,,740000.0
635,0,0,https://www.domain.com.au/property-profile/166-james-cook-drive-endeavour-hills-vic-3802,,,HAR Asap Group,,3,,,House,PTSD,,James Cook,166,Dr,Endeavour Hills,,,,680000.0
636,8602,2017951945,https://www.domain.com.au/9-laggan-court-endeavour-hills-vic-3802-2017951945,Finning First National  ,https://www.domain.com.au/real-estate-agencies/finningfirstnational-8602,Finning First National Commercial,2.0,3,2.0,3802,House,PTSD,Vic,Laggan,9,Ct,Endeavour Hills,-37.96185759999999,145.2660865,,
637,25312,2017960861,https://www.domain.com.au/3-natalie-rise-endeavour-hills-vic-3802-2017960861,Only Estate Agents,https://www.domain.com.au/real-estate-agencies/onlyestateagents-25312,Only Estate Agents,3.0,4,4.0,3802,House,PTSD,Vic,Natalie,3,Ri,Endeavour Hills,-37.9743019,145.2693895,,1150000.0
638,26199,2018041072,https://www.domain.com.au/2-paran-close-endeavour-hills-vic-3802-2018041072,OBrien Real Estate Endeavour Hills,https://www.domain.com.au/real-estate-agencies/obrienrealestateendeavourhills-26199,O'Brien Real Estate,4.0,5,2.0,3802,House,PTSD,Vic,Paran,2,Cl,Endeavour Hills,-37.988913,145.2723041,,1035000.0
639,17119,2018069236,https://www.domain.com.au/10-corine-court-epping-vic-3076-2018069236,Barry Plant Epping,https://www.domain.com.au/real-estate-agencies/barryplantepping-17119,BP Epping,1.0,3,2.0,3076,House,AUSD,Vic,Corine,10,Ct,Epping,-37.6529008,145.039885,,645000.0
640,12728,2018062883,https://www.domain.com.au/24-mareborne-street-epping-vic-3076-2018062883,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,Ray White Epping,2.0,3,2.0,3076,House,AUPI,Vic,Mareborne,24,St,Epping,-37.6296214,145.0401003,,
641,30016,2017729700,https://www.domain.com.au/1-14-anahit-drive-epping-vic-3076-2017729700,SKAD REAL ESTATE THOMASTOWN,https://www.domain.com.au/real-estate-agencies/skadrealestatethomastown-30016,Skad Real Estate Thomastown,1.0,2,1.0,3076,House,PTSD,Vic,Anahit,14,Dr,Epping,-37.6206626,144.9930685,1,467000.0
642,30123,2017907639,https://www.domain.com.au/2-57-grand-parade-epping-vic-3076-2017907639,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,HAR Rata & Co,1.0,2,1.0,3076,Townhouse,PTSD,Vic,Grand,57,Pde,Epping,-37.6558237,145.0253745,2,475000.0
643,30123,2018092352,https://www.domain.com.au/16-leviticus-street-epping-vic-3076-2018092352,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,HAR Rata & Co,1.0,2,1.0,3076,House,PTSD,Vic,Leviticus,16,St,Epping,-37.6217628,145.0009663,,440000.0
644,28404,2017825525,https://www.domain.com.au/48-greenfield-dr-epsom-vic-3551-2017825525,Gavin Butler Real Estate,https://www.domain.com.au/real-estate-agencies/epsom/gavinbutlerrealestate,Gavin Butler Real Estate,2.0,3,2.0,3551,House,PTSD,Vic,Greenfield,48,Dr,Epsom,-36.6928546,144.3247115,,
645,30808,2018102142,https://www.domain.com.au/4-parkview-court-epsom-vic-3551-2018102142,Heard & Co. Real Estate,https://www.domain.com.au/real-estate-agencies/heardcorealestate-30808,Heard & Co. Real Estate,2.0,4,2.0,3551,House,PTSD,Vic,Parkview,4,Ct,Epsom,-36.7083592,144.3066506,,
646,2743,2017963677,https://www.domain.com.au/72a-bradshaw-street-essendon-vic-3040-2017963677,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,Brad Teal Woodards Essendon,2.0,4,2.0,3040,Townhouse,AUSD,Vic,Bradshaw,72A,St,Essendon,-37.7459299,144.8946343,,1353000.0
647,13365,2018055667,https://www.domain.com.au/40-hesleden-street-essendon-vic-3040-2018055667,Jellis Craig Moonee Valley,https://www.domain.com.au/real-estate-agencies/jelliscraigmooneevalley-13365,Jellis Craig Moonee Valley,2.0,4,2.0,3040,House,AUSP,Vic,Hesleden,40,St,Essendon,-37.7434321,144.9223442,,1975000.0
648,4722,2018046147,https://www.domain.com.au/2-27-29-marco-polo-street-essendon-vic-3040-2018046147,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,Nelson Alexander Essendon,1.0,2,1.0,3040,Unit,AUVB,Vic,Marco Polo,27-29,St,Essendon,-37.747011,144.915115,2,700000.0
649,4722,2018055552,https://www.domain.com.au/126-roberts-street-essendon-vic-3040-2018055552,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,Nelson Alexander Essendon,2.0,4,2.0,3040,House,AUVB,Vic,Roberts,126,St,Essendon,-37.7436035,144.9003518,,
650,2795,2017958673,https://www.domain.com.au/64-fitzgerald-road-essendon-vic-3040-2017958673,Pagan Real Estate,https://www.domain.com.au/real-estate-agencies/paganrealestate,Pagan Real Estate,2.0,4,2.0,3040,House,PTSD,Vic,Fitzgerald,64,Rd,Essendon,-37.7531284,144.9276121,,
651,23108,2017919716,https://www.domain.com.au/110-1005-mount-alexander-road-essendon-vic-3040-2017919716,Tamagold Property Solutions,https://www.domain.com.au/real-estate-agencies/tamagoldpropertysolutions-23108,Tamagold Projects,1.0,1,1.0,3040,Unit,PTSD,Vic,Mt Alexander,1005,Rd,Essendon,-37.7478693,144.9117665,110,
652,0,0,https://www.domain.com.au/property-profile/4-42-richardson-street-essendon-vic-3040,,,Brad Teal Woodards Essendon,,2,,,Unit,PTSD,,Richardson,42,St,Essendon,,,4,
653,11154,2017941293,https://www.domain.com.au/2-1-washington-street-essendon-vic-3040-2017941293,McDonald Upton,https://www.domain.com.au/real-estate-agencies/mcdonaldupton-11154,McDonald Upton,1.0,2,1.0,3040,Unit,PTSD,Vic,Washington,1,St,Essendon,-37.7555317,144.9091223,2,422000.0
654,2743,2017957420,https://www.domain.com.au/12-137a-woodland-street-essendon-vic-3040-2017957420,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,Brad Teal Woodards Essendon,1.0,1,1.0,3040,Unit,PTSD,Vic,Woodland,137A,St,Essendon,-37.742121,144.913657,12,291000.0
655,15596,2018069142,https://www.domain.com.au/6-27-dudley-street-essendon-north-vic-3041-2018069142,Nelson Alexander Keilor East,https://www.domain.com.au/real-estate-agencies/nelsonalexanderkeiloreast-15596,Nelson Alexander Keilor East,1.0,2,1.0,3041,Townhouse,AUHB,Vic,Dudley,27,St,Essendon North,-37.7369183,144.8932587,6,580000.0
656,29900,2017927468,https://www.domain.com.au/g16-2-gillies-st-essendon-north-vic-3041-2017927468,G&H Property Group,https://www.domain.com.au/real-estate-agencies/ghpropertygroup-29900,G&H Property Group,1.0,1,1.0,3041,Unit,PTSD,Vic,Gillies,2,St,Essendon North,-37.7411732,144.9038677,G16,
657,4899,2018060163,https://www.domain.com.au/3-3-hampton-road-essendon-west-vic-3040-2018060163,Brad Teal Woodards Keilor,https://www.domain.com.au/real-estate-agencies/bradtealwoodardskeilor-4899,Brad Teal Woodards Keilor,2.0,3,1.0,3040,Townhouse,AUSP,Vic,Hampton,3,Rd,Essendon West,-37.75156,144.889054,3,1000000.0
658,13964,2018042883,https://www.domain.com.au/21-chamberlain-street-eureka-vic-3350-2018042883,Harcourts Ballarat,https://www.domain.com.au/real-estate-agencies/harcourtsballarat-13964,HAR Ballarat,1.0,2,4.0,3350,House,PTSD,Vic,Chamberlain,21,St,Eureka,-37.56244210000001,143.8815172,,480000.0
659,0,0,https://www.domain.com.au/property-profile/8-kennedy-street-euroa-vic-3666,,,RW Seymour,,2,,,Unit,PTSD,,Kennedy,8,St,Euroa,,,8,250000.0
660,15667,2018023138,https://www.domain.com.au/176-fairfield-road-fairfield-vic-3078-2018023138,Jellis Craig Northcote,https://www.domain.com.au/real-estate-agencies/jelliscraignorthcote-15667,Jellis Craig Northcote,1.0,3,2.0,3078,House,AUSP,Vic,Fairfield,176,Rd,Fairfield,-37.7730284,145.0207309,,
661,4721,2018067094,https://www.domain.com.au/53-262-heidelberg-road-fairfield-vic-3078-2018067094,Nelson Alexander Northcote,https://www.domain.com.au/real-estate-agencies/nelsonalexandernorthcote-4721,Nelson Alexander Northcote,2.0,2,1.0,3078,Unit,AUSD,Vic,Heidelberg,262,Rd,Fairfield,-37.7845348,145.0105816,53,580000.0
662,6011,2018059742,https://www.domain.com.au/7-sparks-avenue-fairfield-vic-3078-2018059742,Miles Real Estate Ivanhoe,https://www.domain.com.au/real-estate-agencies/milesrealestateivanhoe-6011,Miles Real Estate Ivanhoe,1.0,2,0.0,3078,House,AUSP,Vic,Sparks,7,Av,Fairfield,-37.7721515,145.0212414,,
663,24039,2018051931,https://www.domain.com.au/2-14-16-preston-street-fawkner-vic-3060-2018051931,Harcourts Vision,https://www.domain.com.au/real-estate-agencies/harcourtsvision-24039,HAR Vision,2.0,2,1.0,3060,Townhouse,AUSD,Vic,Preston,14-16,St,Fawkner,-37.6996985,144.9715739,2,560000.0
664,22514,2018066154,https://www.domain.com.au/8-wembley-road-fawkner-vic-3060-2018066154,Nelson Alexander | Coburg,https://www.domain.com.au/real-estate-agencies/nelsonalexandercoburg-22514,Nelson Alexander ; Coburg,2.0,3,2.0,3060,House,AUSD,Vic,Wembley,8,Rd,Fawkner,-37.7161781,144.9656364,,806500.0
665,29046,2017861660,https://www.domain.com.au/10-1312-sydney-road-fawkner-vic-3060-2017861660,Walshe & Whitelock Pty Ltd,https://www.domain.com.au/real-estate-agencies/walshewhitelockptyltd-29046,Walshe & Whitelock Pty Ltd,1.0,1,1.0,3060,Unit,PTSD,Vic,Sydney,1312,Rd,Fawkner,-37.6975564,144.9598714,10,205000.0
666,23730,2018058675,https://www.domain.com.au/8-cinerea-avenue-ferntree-gully-vic-3156-2018058675,Harcourts Select,https://www.domain.com.au/real-estate-agencies/harcourtsselect-23730,HAR Select SURREY HILLS,1.0,3,2.0,3156,House,AUSD,Vic,Cinerea,8,Av,Ferntree Gully,-37.8767628,145.2619849,,732000.0
667,29608,2017963742,https://www.domain.com.au/11-akron-street-ferntree-gully-vic-3156-2017963742,Noel Jones Wantirna,https://www.domain.com.au/real-estate-agencies/noeljoneswantirna-29608,Noel Jones Wantirna,3.0,4,2.0,3156,House,PTSD,Vic,Akron,11,St,Ferntree Gully,-37.8763161,145.2801846,,905000.0
668,12122,2018049406,https://www.domain.com.au/1-68-bryden-drive-ferntree-gully-vic-3156-2018049406,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,RW Oakleigh,1.0,3,2.0,3156,Unit,PTSD,Vic,Bryden,68,Dr,Ferntree Gully,-37.8989673,145.26559,1,667000.0
669,7876,2018042584,https://www.domain.com.au/31-loretto-avenue-ferntree-gully-vic-3156-2018042584,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,Ray White Ferntree Gully,2.0,4,1.0,3156,House,PTSD,Vic,Loretto,31,Av,Ferntree Gully,-37.8737792,145.2681158,,791000.0
670,7284,2018051040,https://www.domain.com.au/24-merlin-crescent-ferntree-gully-vic-3156-2018051040,Barry Plant Wantirna,https://www.domain.com.au/real-estate-agencies/barryplantwantirna-7284,Barry Plant Wantirna,1.0,3,3.0,3156,House,PTSD,Vic,Merlin,24,Cr,Ferntree Gully,-37.8962551,145.2645322,,821000.0
671,24412,2017946084,https://www.domain.com.au/13-nelson-street-ferntree-gully-vic-3156-2017946084,Harcourts Rowville,https://www.domain.com.au/real-estate-agencies/harcourtsrowville-24412,HAR Rowville,1.0,3,2.0,3156,House,PTSD,Vic,Nelson,13,St,Ferntree Gully,-37.8995579,145.2930757,,818000.0
672,4668,2017994536,https://www.domain.com.au/1-4-veronica-street-ferntree-gully-vic-3156-2017994536,First National Real Estate Ranges,https://www.domain.com.au/real-estate-agencies/firstnationalrealestateranges-4668,FN Real Estate Ranges,1.0,2,1.0,3156,Unit,PTSD,Vic,Veronica,4,St,Ferntree Gully,-37.8775966,145.2946019,1,590000.0
673,4718,2017847599,https://www.domain.com.au/2-111-george-street-fitzroy-vic-3065-2017847599,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,1.0,2,1.0,3065,Townhouse,AUVB,Vic,George,111,St,Fitzroy,-37.8052544,144.9805562,2,
674,4718,2018071876,https://www.domain.com.au/4-443-napier-street-fitzroy-vic-3065-2018071876,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,1.0,1,0.0,3065,Unit,AUSD,Vic,Napier,443,St,Fitzroy,-37.7944285,144.9811694,4,415000.0
675,4718,2018065401,https://www.domain.com.au/19-16-nicholson-street-fitzroy-north-vic-3068-2018065401,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,2.0,4,1.0,3068,Townhouse,AUPI,Vic,Nicholson,16,St,Fitzroy North,-37.7750873,144.9796418,19,
676,26667,2017937645,https://www.domain.com.au/48-annand-street-fitzroy-north-vic-3068-2017937645,VIP Consulting Real Estate & Smart Property Manager,https://www.domain.com.au/real-estate-agencies/vipconsultingrealestatesmartpropertymanager-26667,VIP Consulting Real Estate & Smart Property Manager,1.0,3,1.0,3068,House,PTSD,Vic,Annand,48,St,Fitzroy North,-37.7862648,144.9786306,,
677,4718,2018023689,https://www.domain.com.au/80-barkly-street-fitzroy-north-vic-3068-2018023689,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,1.0,4,1.0,3068,House,PTSD,Vic,Barkly,80,St,Fitzroy North,-37.7786967,144.9819117,,
678,4718,2017961717,https://www.domain.com.au/g9-26-nicholson-street-fitzroy-north-vic-3068-2017961717,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,Nelson Alexander Commercial,2.0,3,1.0,3068,Townhouse,PTSD,Vic,Nicholson,26,St,Fitzroy North,-37.7745183,144.9792244,G9,
679,34804,2017622934,https://www.domain.com.au/unit-10-529-rae-st-fitzroy-north-vic-3068-2017622934,YPA Estate Agents Doreen Mernda,https://www.domain.com.au/real-estate-agencies/ypaestateagentsdoreenmernda-34804,YPA Doreen / Mernda,1.0,2,1.0,3068,Unit,PTSD,Vic,Rae,529,St,Fitzroy North,-37.7787721,144.9807419,10,824000.0
680,12633,2017831806,https://www.domain.com.au/13-55-york-street-fitzroy-north-vic-3068-2017831806,MOSS ESTATE AGENTS,https://www.domain.com.au/real-estate-agencies/mossestateagents-12633,Moss Estate Agents,1.0,1,1.0,3068,Unit,PTSD,Vic,York,55-59,St,Fitzroy North,-37.791719,144.978025,13,
681,4478,2018067362,https://www.domain.com.au/5-chatham-street-flemington-vic-3031-2018067362,Nelson Alexander Flemington,https://www.domain.com.au/real-estate-agencies/nelsonalexanderflemington-4478,Nelson Alexander Flemington,1.0,3,1.0,3031,House,AUSD,Vic,Chatham,5,St,Flemington,-37.782494,144.9257199,,1107000.0
